"player_id","perc_wins"
"338365",0.666666666666667
"341132",0.666666666666667
"407221",0.666666666666667
"437380",0.666666666666667
"555571",0.666666666666667
"559140",0.666666666666667
"558959",0.666666666666667
"606805",0.666666666666667
"509264",0.666666666666667
"326861",0.666666666666667
"411984",0.666666666666667
"320868",0.666666666666667
"370555",0.666666666666667
"424790",0.666666666666667
"438850",0.666666666666667
"623615",0.666666666666667
"539022",0.666666666666667
"524492",0.666666666666667
"552012",0.666666666666667
"553262",0.666666666666667
"446015",0.666666666666667
"460005",0.666666666666667
"599658",0.666666666666667
"750266",0.666666666666667
"612137",0.666666666666667
"551111",0.666666666666667
"591677",0.666666666666667
"547043",0.666666666666667
"700917",0.666666666666667
"613895",0.666666666666667
"542573",0.666666666666667
"181824",0.666666666666667
"190231",0.666666666666667
"308143",0.666666666666667
"501383",0.666666666666667
"559119",0.666666666666667
"415367",0.666666666666667
"609797",0.666666666666667
"305735",0.658536585365854
"145244",0.657142857142857
"398368",0.655172413793103
"168982",0.654545454545455
"155541",0.651685393258427
"610239",0.65
"632759",0.65
"310312",0.648648648648649
"175223",0.647058823529412
"293695",0.647058823529412
"190431",0.647058823529412
"178402",0.647058823529412
"542398",0.645161290322581
"155743",0.642857142857143
"167070",0.642857142857143
"156194",0.642857142857143
"178044",0.642857142857143
"178965",0.642857142857143
"308887",0.642857142857143
"312462",0.642857142857143
"528449",0.642857142857143
"351540",0.642857142857143
"546383",0.642857142857143
"540981",0.642857142857143
"522895",0.642857142857143
"699299",0.642857142857143
"694075",0.641509433962264
"155193",0.641025641025641
"160686",0.640625
"185839",0.64
"332817",0.64
"170159",0.636363636363636
"188494",0.636363636363636
"445541",0.636363636363636
"316765",0.636363636363636
"562534",0.636363636363636
"347952",0.636363636363636
"652450",0.636363636363636
"135462",0.633333333333333
"166042",0.631578947368421
"167214",0.631578947368421
"178231",0.631578947368421
"327945",0.631578947368421
"646505",0.631578947368421
"548981",0.62962962962963
"581767",0.627906976744186
"137073",0.625
"176714",0.625
"305360",0.625
"188472",0.625
"179382",0.625
"339250",0.625
"308418",0.625
"326522",0.625
"360921",0.625
"421665",0.625
"337332",0.625
"550946",0.625
"522632",0.625
"440927",0.625
"652687",0.625
"445308",0.625
"420299",0.625
"751424",0.625
"643996",0.625
"599806",0.625
"165439",0.621621621621622
"138321",0.620689655172414
"337894",0.62
"340736",0.619718309859155
"178365",0.619047619047619
"757330",0.619047619047619
"328835",0.618181818181818
"189299",0.617647058823529
"793449",0.617647058823529
"183311",0.615384615384615
"171945",0.615384615384615
"366093",0.615384615384615
"342628",0.615384615384615
"318691",0.615384615384615
"819017",0.615384615384615
"816190",0.615384615384615
"355362",0.613636363636364
"183381",0.611111111111111
"749143",0.611111111111111
"319832",0.610169491525424
"291855",0.609375
"727270",0.608695652173913
"459915",0.607843137254902
"160606",0.607142857142857
"183844",0.607142857142857
"146284",0.605263157894737
"160251",0.605263157894737
"728790",0.604938271604938
"291982",0.604166666666667
"167769",0.60377358490566
"138908",0.603448275862069
"127738",0.6
"184819",0.6
"154969",0.6
"186722",0.6
"157797",0.6
"177802",0.6
"301503",0.6
"175445",0.6
"170488",0.6
"308527",0.6
"323819",0.6
"327384",0.6
"296640",0.6
"308068",0.6
"316364",0.6
"184967",0.6
"404870",0.6
"345043",0.6
"349177",0.6
"387443",0.6
"418267",0.6
"600270",0.6
"308883",0.6
"322398",0.6
"299686",0.6
"185467",0.6
"335878",0.6
"541831",0.6
"553597",0.6
"364092",0.6
"393448",0.6
"542286",0.6
"308876",0.6
"343999",0.6
"350039",0.6
"308434",0.6
"444943",0.6
"394764",0.6
"335303",0.6
"372434",0.6
"542127",0.6
"353400",0.6
"409409",0.6
"451459",0.6
"630172",0.6
"465944",0.6
"674772",0.6
"353985",0.6
"554575",0.6
"456114",0.6
"617771",0.6
"633285",0.6
"656734",0.6
"655804",0.6
"303237",0.596491228070175
"150642",0.59375
"130372",0.59375
"183876",0.592592592592593
"500615",0.592592592592593
"550753",0.592592592592593
"122631",0.591836734693878
"133094",0.590909090909091
"173357",0.590909090909091
"432392",0.590909090909091
"419569",0.590909090909091
"293384",0.589041095890411
"163448",0.588235294117647
"167111",0.588235294117647
"310627",0.588235294117647
"377697",0.588235294117647
"582048",0.588235294117647
"450033",0.588235294117647
"729333",0.588235294117647
"526215",0.588235294117647
"139091",0.586206896551724
"118442",0.586206896551724
"183094",0.586206896551724
"517552",0.585858585858586
"160357",0.585365853658537
"334195",0.585365853658537
"445012",0.585365853658537
"156034",0.584269662921348
"521936",0.584269662921348
"144603",0.583333333333333
"140841",0.583333333333333
"180213",0.583333333333333
"174755",0.583333333333333
"170011",0.583333333333333
"177083",0.583333333333333
"291997",0.583333333333333
"510342",0.583333333333333
"337178",0.583333333333333
"309584",0.583333333333333
"529621",0.583333333333333
"293529",0.583333333333333
"345876",0.583333333333333
"360598",0.583333333333333
"310101",0.583333333333333
"533246",0.583333333333333
"554797",0.583333333333333
"307273",0.582278481012658
"131212",0.582089552238806
"293033",0.581395348837209
"293180",0.581395348837209
"154208",0.580645161290323
"176915",0.580645161290323
"304816",0.580645161290323
"294382",0.580152671755725
"184685",0.58
"186564",0.579710144927536
"150801",0.579310344827586
"160735",0.578947368421053
"175754",0.578947368421053
"162278",0.578947368421053
"176417",0.578947368421053
"363229",0.578947368421053
"584170",0.578947368421053
"647148",0.578947368421053
"691605",0.578947368421053
"817259",0.578947368421053
"453172",0.577777777777778
"317780",0.576923076923077
"370866",0.576923076923077
"793604",0.575757575757576
"373841",0.575342465753425
"356389",0.575
"756284",0.574074074074074
"292175",0.573529411764706
"182609",0.572916666666667
"291780",0.572327044025157
"138383",0.571428571428571
"152825",0.571428571428571
"163518",0.571428571428571
"308416",0.571428571428571
"293422",0.571428571428571
"145220",0.571428571428571
"150105",0.571428571428571
"299760",0.571428571428571
"175422",0.571428571428571
"166249",0.571428571428571
"317022",0.571428571428571
"295587",0.571428571428571
"326569",0.571428571428571
"415027",0.571428571428571
"177362",0.571428571428571
"168995",0.571428571428571
"311358",0.571428571428571
"318082",0.571428571428571
"374244",0.571428571428571
"304293",0.571428571428571
"374851",0.571428571428571
"317379",0.571428571428571
"328813",0.571428571428571
"307085",0.571428571428571
"371257",0.571428571428571
"441866",0.571428571428571
"330660",0.571428571428571
"340286",0.571428571428571
"447798",0.571428571428571
"610031",0.571428571428571
"346588",0.571428571428571
"398393",0.571428571428571
"373724",0.571428571428571
"509926",0.571428571428571
"548987",0.571428571428571
"549415",0.571428571428571
"352216",0.571428571428571
"646848",0.571428571428571
"533568",0.571428571428571
"820600",0.571428571428571
"703434",0.571428571428571
"802129",0.571428571428571
"819421",0.571428571428571
"749161",0.571428571428571
"174194",0.569767441860465
"338491",0.568965517241379
"143841",0.568627450980392
"339275",0.568627450980392
"580701",0.568627450980392
"159341",0.567567567567568
"156045",0.567567567567568
"522234",0.567567567567568
"303922",0.566929133858268
"187314",0.566666666666667
"168766",0.566666666666667
"317697",0.566666666666667
"315023",0.566666666666667
"542178",0.566666666666667
"460476",0.566666666666667
"126367",0.565217391304348
"141158",0.565217391304348
"159238",0.565217391304348
"164709",0.565217391304348
"151104",0.565217391304348
"188941",0.565217391304348
"383084",0.565217391304348
"646884",0.565217391304348
"296349",0.564102564102564
"363926",0.564102564102564
"130014",0.56390977443609
"150201",0.563829787234043
"156325",0.563636363636364
"186413",0.563636363636364
"155330",0.563106796116505
"355990",0.563025210084034
"182631",0.5625
"136911",0.5625
"139461",0.5625
"179465",0.5625
"293172",0.5625
"299026",0.5625
"322930",0.5625
"313582",0.5625
"311122",0.5625
"623588",0.5625
"307037",0.5625
"794197",0.5625
"522406",0.5625
"819046",0.5625
"630170",0.561797752808989
"171975",0.56140350877193
"170540",0.561224489795918
"137403",0.560975609756098
"293428",0.560975609756098
"294712",0.560975609756098
"188230",0.56
"317827",0.56
"529172",0.56
"414486",0.56
"175560",0.55952380952381
"141516",0.559440559440559
"352625",0.558823529411765
"410091",0.558823529411765
"150151",0.558620689655172
"184833",0.558620689655172
"336832",0.558441558441558
"143465",0.558333333333333
"598963",0.557377049180328
"353262",0.557251908396947
"301087",0.556603773584906
"123823",0.555555555555556
"156511",0.555555555555556
"135687",0.555555555555556
"169000",0.555555555555556
"173797",0.555555555555556
"158711",0.555555555555556
"165939",0.555555555555556
"165971",0.555555555555556
"184363",0.555555555555556
"320857",0.555555555555556
"357424",0.555555555555556
"169940",0.555555555555556
"182944",0.555555555555556
"174602",0.555555555555556
"173650",0.555555555555556
"322380",0.555555555555556
"347193",0.555555555555556
"351849",0.555555555555556
"183914",0.555555555555556
"296566",0.555555555555556
"406069",0.555555555555556
"448892",0.555555555555556
"614961",0.555555555555556
"433313",0.555555555555556
"523698",0.555555555555556
"545248",0.555555555555556
"327121",0.555555555555556
"294785",0.555555555555556
"321841",0.555555555555556
"398354",0.555555555555556
"420161",0.555555555555556
"522973",0.555555555555556
"371066",0.555555555555556
"508369",0.555555555555556
"347608",0.555555555555556
"616219",0.555555555555556
"793585",0.555555555555556
"565482",0.555555555555556
"610066",0.555555555555556
"539681",0.555555555555556
"647336",0.555555555555556
"794583",0.555555555555556
"699807",0.555555555555556
"546294",0.554347826086957
"165830",0.553398058252427
"354299",0.553398058252427
"339155",0.553333333333333
"431525",0.553191489361702
"146817",0.552631578947368
"308427",0.552631578947368
"446408",0.552631578947368
"349171",0.552631578947368
"348257",0.552238805970149
"149578",0.551724137931034
"610318",0.551724137931034
"459687",0.551724137931034
"706844",0.551724137931034
"505058",0.551282051282051
"179811",0.55
"293188",0.55
"317384",0.55
"361960",0.55
"442170",0.55
"353824",0.55
"535518",0.55
"538942",0.55
"540905",0.55
"305723",0.54954954954955
"172292",0.549019607843137
"375634",0.548717948717949
"502008",0.548387096774194
"329015",0.548387096774194
"593809",0.548387096774194
"633582",0.548387096774194
"793834",0.548387096774194
"175475",0.547770700636943
"178875",0.547738693467337
"432391",0.547619047619048
"511616",0.547619047619048
"691587",0.547619047619048
"732955",0.547619047619048
"292428",0.547528517110266
"178704",0.546218487394958
"389307",0.546099290780142
"184307",0.545945945945946
"168008",0.545893719806763
"127754",0.545454545454545
"164974",0.545454545454545
"159419",0.545454545454545
"176908",0.545454545454545
"299208",0.545454545454545
"315345",0.545454545454545
"191433",0.545454545454545
"443904",0.545454545454545
"374319",0.545454545454545
"319850",0.545454545454545
"413352",0.545454545454545
"339292",0.545454545454545
"423224",0.545454545454545
"513472",0.545454545454545
"613238",0.545454545454545
"410804",0.545454545454545
"428831",0.545454545454545
"541294",0.545454545454545
"462610",0.545454545454545
"584422",0.545454545454545
"567849",0.545454545454545
"539272",0.545454545454545
"656191",0.545454545454545
"724385",0.545454545454545
"181803",0.544827586206897
"182423",0.544554455445545
"693055",0.544117647058823
"186140",0.54375
"420080",0.543689320388349
"701161",0.543478260869565
"306149",0.54320987654321
"409873",0.54320987654321
"352647",0.54320987654321
"158204",0.542857142857143
"403320",0.542857142857143
"612628",0.542857142857143
"313755",0.542168674698795
"183975",0.541666666666667
"303256",0.541666666666667
"372902",0.541666666666667
"520239",0.541666666666667
"554821",0.541666666666667
"699171",0.541666666666667
"179832",0.541095890410959
"177770",0.540650406504065
"402208",0.540540540540541
"354387",0.540229885057471
"299481",0.54
"172123",0.539823008849557
"172411",0.539568345323741
"137377",0.5390625
"186450",0.538888888888889
"296330",0.538461538461538
"181827",0.538461538461538
"293383",0.538461538461538
"188170",0.538461538461538
"311313",0.538461538461538
"353511",0.538461538461538
"184395",0.538461538461538
"308525",0.538461538461538
"504064",0.538461538461538
"421719",0.538461538461538
"291758",0.538461538461538
"565462",0.538461538461538
"448024",0.538461538461538
"374486",0.538461538461538
"693536",0.538461538461538
"731518",0.538461538461538
"793760",0.538461538461538
"172189",0.538095238095238
"302192",0.537974683544304
"291843",0.53781512605042
"339876",0.537777777777778
"150549",0.537037037037037
"299142",0.537037037037037
"348537",0.537037037037037
"395471",0.537037037037037
"631735",0.537037037037037
"170272",0.536945812807882
"136752",0.536764705882353
"358808",0.536585365853659
"307366",0.536423841059603
"291542",0.535714285714286
"321453",0.535714285714286
"317763",0.535714285714286
"182246",0.535353535353535
"299878",0.534883720930233
"170095",0.53448275862069
"315637",0.533980582524272
"296645",0.533333333333333
"182380",0.533333333333333
"138048",0.533333333333333
"145298",0.533333333333333
"155426",0.533333333333333
"151005",0.533333333333333
"307508",0.533333333333333
"172342",0.533333333333333
"354183",0.533333333333333
"168092",0.533333333333333
"338777",0.533333333333333
"316689",0.533333333333333
"385655",0.533333333333333
"553046",0.533333333333333
"348899",0.533333333333333
"582781",0.533333333333333
"465539",0.533333333333333
"350148",0.533333333333333
"633725",0.533333333333333
"507566",0.532710280373832
"174348",0.532467532467532
"158893",0.532258064516129
"302774",0.531914893617021
"138932",0.531645569620253
"553190",0.531645569620253
"412394",0.53125
"343349",0.53125
"554444",0.53125
"174223",0.530973451327434
"355960",0.530612244897959
"149237",0.529411764705882
"174941",0.529411764705882
"172110",0.529411764705882
"178962",0.529411764705882
"160028",0.529411764705882
"311027",0.529411764705882
"335342",0.529411764705882
"540274",0.529411764705882
"183840",0.529411764705882
"699115",0.529411764705882
"613609",0.529411764705882
"419705",0.529411764705882
"541169",0.529411764705882
"514346",0.529411764705882
"646613",0.529411764705882
"140053",0.528925619834711
"155840",0.528795811518325
"165198",0.528089887640449
"134212",0.527777777777778
"325020",0.527777777777778
"554630",0.527777777777778
"540186",0.527777777777778
"151437",0.527638190954774
"312950",0.527522935779816
"167958",0.527272727272727
"316729",0.527272727272727
"320930",0.527027027027027
"431054",0.527027027027027
"147010",0.526315789473684
"161940",0.526315789473684
"173180",0.526315789473684
"298595",0.526315789473684
"189999",0.526315789473684
"318493",0.526315789473684
"463599",0.526315789473684
"587391",0.526315789473684
"402413",0.526315789473684
"522233",0.526315789473684
"591665",0.526315789473684
"691597",0.526315789473684
"538843",0.526315789473684
"714924",0.526315789473684
"189822",0.526041666666667
"526369",0.525641025641026
"387400",0.525641025641026
"170077",0.525423728813559
"411198",0.525423728813559
"343235",0.525423728813559
"183977",0.525179856115108
"312663",0.525
"340218",0.525
"691654",0.524752475247525
"335611",0.524475524475524
"459744",0.524390243902439
"293440",0.524096385542169
"173760",0.523809523809524
"181190",0.523809523809524
"323597",0.523809523809524
"536862",0.523809523809524
"691581",0.523809523809524
"295548",0.5234375
"339900",0.5234375
"178684",0.523076923076923
"358318",0.523076923076923
"646477",0.523076923076923
"161656",0.522935779816514
"622272",0.522727272727273
"383527",0.522388059701492
"383384",0.522222222222222
"147495",0.521739130434783
"146475",0.521739130434783
"170085",0.521739130434783
"176375",0.521739130434783
"385767",0.521739130434783
"183189",0.521739130434783
"310596",0.521739130434783
"305535",0.521739130434783
"355149",0.521739130434783
"427979",0.521739130434783
"321011",0.521739130434783
"430895",0.521739130434783
"191616",0.52112676056338
"307245",0.520833333333333
"454737",0.520833333333333
"142720",0.520661157024793
"137705",0.52046783625731
"163939",0.520325203252033
"126273",0.52
"173290",0.52
"165544",0.52
"292205",0.52
"307735",0.52
"174372",0.52
"559812",0.52
"402984",0.52
"429853",0.52
"541232",0.519480519480519
"460683",0.519083969465649
"157280",0.518987341772152
"307317",0.518691588785047
"348138",0.518518518518518
"408944",0.518518518518518
"567698",0.518518518518518
"379462",0.517985611510791
"177152",0.517241379310345
"293170",0.517241379310345
"185297",0.517241379310345
"557878",0.517241379310345
"544426",0.517241379310345
"387195",0.517241379310345
"293393",0.517073170731707
"412852",0.516949152542373
"534667",0.51685393258427
"182717",0.516778523489933
"161269",0.516666666666667
"553524",0.516666666666667
"337261",0.516279069767442
"168441",0.516129032258065
"306822",0.516129032258065
"392562",0.516129032258065
"509667",0.516129032258065
"507527",0.516129032258065
"693970",0.516129032258065
"161941",0.515789473684211
"177749",0.515789473684211
"162897",0.515625
"346636",0.515625
"169939",0.515384615384615
"162467",0.515151515151515
"315696",0.515151515151515
"318563",0.515151515151515
"388084",0.515151515151515
"793676",0.515151515151515
"298642",0.514792899408284
"149233",0.514285714285714
"159190",0.514285714285714
"545434",0.514285714285714
"322748",0.514124293785311
"185012",0.514018691588785
"318309",0.513761467889908
"171788",0.513725490196078
"130166",0.513513513513513
"137518",0.513513513513513
"161039",0.513513513513513
"165322",0.513513513513513
"178486",0.513513513513513
"324805",0.513513513513513
"430883",0.513513513513513
"600636",0.513513513513513
"632758",0.513513513513513
"328680",0.513157894736842
"170144",0.512820512820513
"331937",0.512727272727273
"307134",0.512605042016807
"541788",0.5125
"346046",0.512396694214876
"179486",0.51219512195122
"184273",0.51219512195122
"338625",0.51219512195122
"541574",0.51219512195122
"295792",0.512
"180622",0.511904761904762
"172996",0.511811023622047
"179100",0.511627906976744
"389034",0.511627906976744
"175242",0.511363636363636
"318143",0.511111111111111
"188231",0.511111111111111
"565602",0.511111111111111
"150731",0.510869565217391
"175513",0.51063829787234
"554138",0.51063829787234
"559270",0.51063829787234
"429638",0.510416666666667
"137644",0.510344827586207
"408134",0.510204081632653
"648335",0.510204081632653
"314357",0.509803921568627
"713866",0.509803921568627
"155703",0.509433962264151
"306019",0.509433962264151
"346745",0.509345794392523
"306616",0.509174311926605
"122995",0.509090909090909
"340115",0.509090909090909
"308495",0.508928571428571
"172404",0.508771929824561
"372403",0.508474576271186
"120815",0.508333333333333
"117336",0.507936507936508
"723593",0.507692307692308
"174360",0.507246376811594
"316645",0.507246376811594
"177071",0.506849315068493
"308376",0.506666666666667
"321574",0.506493506493506
"161625",0.506329113924051
"291708",0.506329113924051
"186870",0.506329113924051
"163885",0.505882352941176
"303545",0.505882352941176
"646668",0.505882352941176
"307285",0.505747126436782
"173551",0.505494505494505
"129292",0.505050505050505
"148994",0.504761904761905
"155991",0.504587155963303
"335312",0.504424778761062
"337830",0.504132231404959
"172408",0.504065040650406
"175411",0.503597122302158
"176729",0.503311258278146
"304434",0.503067484662577
"190389",0.502793296089385
"308405",0.502732240437158
"184364",0.502283105022831
"165065",0.50210970464135
"320839",0.501915708812261
"166061",0.501730103806228
"169050",0.501466275659824
"125101",0.5
"131482",0.5
"135494",0.5
"127005",0.5
"161253",0.5
"152788",0.5
"147062",0.5
"120743",0.5
"143977",0.5
"156659",0.5
"164019",0.5
"165264",0.5
"137283",0.5
"162393",0.5
"159747",0.5
"172028",0.5
"150943",0.5
"150963",0.5
"159483",0.5
"150855",0.5
"154766",0.5
"164237",0.5
"171936",0.5
"166725",0.5
"171998",0.5
"158615",0.5
"166131",0.5
"181172",0.5
"177606",0.5
"186135",0.5
"308413",0.5
"291738",0.5
"294407",0.5
"144802",0.5
"146581",0.5
"164801",0.5
"160650",0.5
"171547",0.5
"177099",0.5
"178500",0.5
"157270",0.5
"300886",0.5
"184316",0.5
"331842",0.5
"376073",0.5
"316748",0.5
"345678",0.5
"182621",0.5
"182550",0.5
"186547",0.5
"163429",0.5
"295791",0.5
"169274",0.5
"337508",0.5
"320984",0.5
"333564",0.5
"188990",0.5
"317445",0.5
"337210",0.5
"376586",0.5
"331915",0.5
"170277",0.5
"166989",0.5
"189046",0.5
"156184",0.5
"175309",0.5
"292517",0.5
"295559",0.5
"172183",0.5
"292740",0.5
"298121",0.5
"334490",0.5
"420130",0.5
"176350",0.5
"291609",0.5
"291543",0.5
"180284",0.5
"295789",0.5
"187601",0.5
"172513",0.5
"175913",0.5
"299925",0.5
"337823",0.5
"315101",0.5
"316068",0.5
"434440",0.5
"346196",0.5
"434738",0.5
"391019",0.5
"524647",0.5
"298664",0.5
"293010",0.5
"183874",0.5
"298761",0.5
"359493",0.5
"304285",0.5
"298884",0.5
"384984",0.5
"524291",0.5
"297016",0.5
"295769",0.5
"184894",0.5
"187561",0.5
"172853",0.5
"311794",0.5
"188960",0.5
"315945",0.5
"337413",0.5
"371689",0.5
"311146",0.5
"345455",0.5
"314842",0.5
"350899",0.5
"365352",0.5
"378019",0.5
"378203",0.5
"432298",0.5
"517052",0.5
"387530",0.5
"526048",0.5
"528447",0.5
"534284",0.5
"586449",0.5
"188158",0.5
"178280",0.5
"188327",0.5
"295884",0.5
"298748",0.5
"319430",0.5
"291468",0.5
"340620",0.5
"303246",0.5
"295845",0.5
"309723",0.5
"191513",0.5
"421778",0.5
"395968",0.5
"377355",0.5
"365346",0.5
"341594",0.5
"355387",0.5
"445329",0.5
"415232",0.5
"447205",0.5
"544981",0.5
"441092",0.5
"374251",0.5
"431814",0.5
"587745",0.5
"186104",0.5
"322810",0.5
"316628",0.5
"293092",0.5
"326491",0.5
"413841",0.5
"384435",0.5
"441648",0.5
"518160",0.5
"463839",0.5
"541293",0.5
"539292",0.5
"463127",0.5
"540357",0.5
"542822",0.5
"555280",0.5
"613654",0.5
"630099",0.5
"583842",0.5
"590905",0.5
"317006",0.5
"370556",0.5
"374375",0.5
"328399",0.5
"377015",0.5
"378661",0.5
"384591",0.5
"387313",0.5
"331248",0.5
"429655",0.5
"401046",0.5
"633531",0.5
"461356",0.5
"548748",0.5
"567979",0.5
"613894",0.5
"502133",0.5
"589642",0.5
"541501",0.5
"558228",0.5
"644827",0.5
"620577",0.5
"591044",0.5
"186144",0.5
"315099",0.5
"325678",0.5
"316481",0.5
"343787",0.5
"313937",0.5
"540980",0.5
"542126",0.5
"344955",0.5
"541523",0.5
"540090",0.5
"674105",0.5
"427213",0.5
