"","player_id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","perc_wins","player_name"
"2350",338506,"rating[1652]",989.3600145,987.701,199.536620686156,197.1146352,660.5876,1327.157,1.00296160980931,7352.08809389255,2448.6570977929,0.368421052631579,"40Lucas Marq ... Lucas Marques de Oli... TP338506"
"2351",164170,"rating[230]",989.34366975,987.0875,198.468852377149,199.9627098,667.20615,1322.824,1.0014118221262,6611.27744464704,2143.05147094036,0.415384615384615,"25Leandro Leandro Castan da Silva TP164170"
"2352",145958,"rating[436]",989.321676,991.465,195.821078292522,194.7454404,658.00205,1302.7865,1.00253538583163,7309.8196973178,2477.23060592638,0.8,"22Diego Diego Salgado Costa  ... RP145958"
"2353",816895,"rating[2827]",989.29878425,988.3305,192.251505489022,186.1789776,671.61575,1310.124,1.00191418867536,7078.4447112274,2464.45735808113,0.75,"3Tobias Tobias Pereira Figueiredo RP816895"
"2354",316748,"rating[741]",989.2868295,987.335,204.060922373152,204.910146,655.2826,1329.119,1.00171560549481,8021.09637332923,2707.58404709425,0.5,"49Lucas Lucas de Figueiredo ... RP316748"
"2355",544426,"rating[1759]",989.285628,986.235,199.607944139509,204.6143673,668.52575,1325.2645,1.00006184735955,8499.09154041907,2458.50696445953,0.517241379310345,"36Vinicius Vinicius Alessandro  ... RP544426"
"2356",367123,"rating[2272]",989.28056475,987.229,201.526585214149,197.3948466,658.6545,1324.769,1.00182730689594,6756.64037078559,2374.27931137606,0.476190476190476,"76Marcio Marcio Marcelo Leite ... RP367123"
"2357",435961,"rating[1200]",989.2661715,990.035,200.169086876473,199.6884288,651.0773,1318.851,1.00200297141924,6766.64064756099,2583.0832894328,0.434782608695652,"18Biro Guilherme da Trindad ... RP435961"
"2358",352000,"rating[1092]",989.234748,988.74,206.020374421888,204.1695873,646.37985,1325.366,1.00325563134574,7109.88085484453,2097.23952221227,0.4,"14Reynaldo Reynaldo Cesar Moraes RP352000"
"2359",295214,"rating[584]",989.22801475,989.6605,201.480895978121,201.2696217,659.28045,1317.631,1.00038191234879,8441.84365899186,2118.39420950947,0.435897435897436,"10Gustavo Gustavo Campanharo TP295214"
"2360",313001,"rating[910]",989.2167395,986.9425,202.550877599276,203.0680155,659.21435,1329.101,1.00182510530641,8081.92792243395,2166.62673374099,0.426229508196721,"8RAFAEL GAVA Rafael Gustavo Meneg ... TP313001"
"2361",355990,"rating[1322]",989.19937325,990.3645,197.499415487917,197.0234553,660.1871,1312.9125,1.00125065578486,7431.99980556566,2793.04538954071,0.563025210084034,"16Sidcley Sidcley Ferreira Pereira RP355990"
"2362",563898,"rating[2106]",989.15998675,992.881,197.046931739276,200.4237984,665.1605,1314.824,0.999927330258641,8173.24975288208,2433.0256853138,0.448979591836735,"18Thalles Ma ... Thalles Magno Bacela ... RA563898"
"2363",311336,"rating[553]",989.13430925,988.731,200.683808083988,204.5795262,665.73695,1324.3135,1.00334323308219,7790.73799720703,2723.65426089841,0.47682119205298,"19Gigio Geuvanio Santos Silva RP311336"
"2364",398354,"rating[2023]",989.11618225,987.76,204.216014242389,197.096844,656.25525,1329.2255,1.00262893113355,6926.04580428059,2414.21423242029,0.555555555555556,"2Everton Everton Pereira TP398354"
"2365",344517,"rating[1324]",989.0814555,990.1835,203.936875592615,207.2103999,657.6387,1324.9895,1.00105659400208,6912.24529010172,2513.133196001,0.277777777777778,"29Matheus Matheus Cotulio Bossa RP344517"
"2366",541292,"rating[1366]",989.07784225,990.137,194.705995382989,189.8306214,662.30735,1312.471,1.00012676367685,6550.85725799824,2352.61023966152,0.416666666666667,"38Sandry Sandry Roberto Santo ... RP541292"
"2367",183853,"rating[677]",989.07682375,991.6165,201.350567632549,205.0858341,655.3672,1317.2785,1.00114836077371,7939.75790418297,2373.48794507749,0.439024390243902,"16Carleto Thiago Carletti Alves TP183853"
"2368",178280,"rating[1586]",989.071775,986.411,200.121895219817,207.6737124,665.935,1318.374,1.00250614779127,7746.21726071585,2427.13198452854,0.5,"16Ivo Olivio da Rosa RP178280"
"2369",302451,"rating[752]",989.060634,987.585,200.072941790344,192.826956,659.78235,1320.8645,1.00068249666195,6709.26496998615,2220.79846874099,0.4,"17Cafu Jonathan Renato Barbosa RP302451"
"2370",516214,"rating[2122]",989.05824575,989.9215,198.188319666874,199.4297151,660.706,1312.0735,1.00015885135708,6814.27205894894,2475.55241799952,0.428571428571429,"42Guilherme  ... Guilherme Castilho C ... RP516214"
"2371",300886,"rating[692]",989.046297,993.1715,203.237539135896,198.7447539,648.7608,1332.4265,0.99983678458546,7377.46559642566,2206.87120270657,0.5,"13Charles Charles Luis Reiter RP300886"
"2372",146284,"rating[75]",989.0405675,989.631,200.796739655415,206.7841524,664.81895,1325.574,1.00314347666337,6727.3905422642,2848.16757595461,0.605263157894737,"18Odair Odair Souza RP146284"
"2373",176350,"rating[1098]",989.0282325,989.8995,198.923223892888,194.4140793,657.57855,1310.711,1.00175946870916,6067.83718758458,1947.61018284783,0.5,"4Nei Claudinei Cardoso Fe ... RP176350"
"2374",424585,"rating[2312]",989.0080685,986.077,202.226428323148,207.1903848,661.146,1318.293,1.00167797552393,7636.11357811404,2428.36274921046,0.222222222222222,"27Bryan Bryan Borges Mascarenhas RP424585"
"2375",335109,"rating[1161]",989.0020775,988.577,199.232802461027,197.623167,664.4307,1318.8625,1.00071496193211,7614.78497472321,2327.54369925013,0.4,"34Joao Gabriel Joao Gabriel Silva Teles RP335109"
"2376",460683,"rating[1093]",988.95664225,989.317,190.970458214659,193.3799658,676.3529,1304.4385,1.00148173473229,7166.48287886818,2495.05639683424,0.519083969465649,"70Caio Paulista Caio Fernando de Oliveira TP460683"
"2377",543481,"rating[1891]",988.950237,987.585,199.970033472202,200.959017,667.19355,1318.806,1.00401136191563,8482.64071269712,2513.12208175764,0.333333333333333,"39Vinicius Vinicius dos Santos  ... RP543481"
"2378",144802,"rating[608]",988.910914,989.4825,196.191409012846,195.6713241,667.61115,1312.288,1.00013591474998,8586.58842467533,2387.39223624242,0.5,"15Anderson Anderson Grasiane de ... TP144802"
"2379",305723,"rating[750]",988.849571,984.936,203.805803819304,212.6167008,659.6824,1318.5935,1.00057265004852,7839.71661345586,1998.56376358716,0.54954954954955,"36Regis Regis Augusto Salmazzo RP305723"
"2380",184363,"rating[684]",988.84668075,985.7635,199.889911663524,202.6365789,658.07555,1322.2395,0.99982808096426,7885.23725719303,2211.35929704175,0.555555555555556,"18Lenon Lenon Fernandes Ribeiro TP184363"
"2381",311313,"rating[1152]",988.83707425,990.7365,195.922493815483,202.634355,667.77695,1305.828,1.00001142089958,6812.59000056351,1980.37929082754,0.538461538461538,"16Emerson Emerson Aparecido Le ... RP311313"
"2382",441648,"rating[1870]",988.83241125,987.4795,199.572437955088,195.8299623,657.26695,1317.88,1.00062834136517,6787.90809781444,2344.03936954719,0.5,"43Rodrygo Rodrygo Silva de Goes RP441648"
"2383",158711,"rating[418]",988.75522525,987.922,202.809765932403,196.7973588,642.9114,1321.7745,1.00009116518303,7336.98220080735,2488.31408991818,0.555555555555556,"10Marcio Marcio Jose de Oliveira TP158711"
"2384",326522,"rating[1468]",988.75188,988.6845,201.18692736524,200.7225423,655.27135,1322.193,0.999990559261185,7022.14969662369,2131.09739760847,0.625,"15Jefferson Jefferson Nogueira J... RP326522"
"2385",304816,"rating[1261]",988.747926,990.5775,200.536798708745,194.4074076,652.5768,1313.1705,1.00558367407037,7191.76785493184,2266.08982053618,0.580645161290323,"18Murilo Murilo Henrique Pere... RP304816"
"2386",165925,"rating[159]",988.74187925,986.4295,202.980240772178,207.5217459,665.28745,1330.823,1.0032926659126,8301.73332455498,2639.8075875171,0.472527472527473,"1Muriel Muriel Gustavo Becker T(g)P165925"
"2387",542286,"rating[1955]",988.74129925,990.986,204.033245617511,207.8093703,653.0787,1323.3445,1.0022543027231,6601.35555518374,2462.32970889749,0.6,"29Guilherme Guilherme Lopes de A ... RP542286"
"2388",374486,"rating[2422]",988.73040875,987.3485,199.854166360835,201.1035705,665.90515,1321.7145,1.0032784155178,7929.67991169221,2842.13716890337,0.538461538461538,"35Joao Joao Afonso Crispim RP374486"
"2389",166274,"rating[58]",988.729559,992.3655,201.399205779578,198.0501558,652.34205,1314.2205,1.0004316405291,8307.01942283689,2267.43714029879,0.428571428571429,"20Carlos Edu ... Carlos Eduardo Marques RP166274"
"2390",178827,"rating[475]",988.71808,986.941,196.451130269378,201.0657642,669.18065,1316.478,1.00208692577204,6354.72726117339,2525.3408566151,0.447619047619048,"2Lucas Lucas Rios Marques TP178827"
"2391",359493,"rating[1273]",988.70078825,986.4975,207.080668998368,205.3467717,650.99515,1332.002,0.999896784181018,7887.203418381,2434.1738937107,0.5,"39Kaio Kaio Silva Mendes RP359493"
"2392",418697,"rating[1685]",988.6982275,989.7585,195.65585498037,194.9270589,667.99655,1304.7795,1.00107296357585,7095.59328326136,2238.39864012973,0.44,"23Ezequiel Ezequiel Santos da Silva RP418697"
"2393",350899,"rating[1496]",988.69033,989.7325,195.068121135646,196.4104002,671.119,1311.0315,1.00210803263772,6574.88117373154,2603.21037664783,0.5,"99Getulio Getulio Wandelly Sil... TP350899"
"2394",190306,"rating[1416]",988.666719,988.2235,199.837774418172,201.8433879,654.4644,1319.431,1.00181886736737,6973.86095501664,2227.19724500415,0.363636363636364,"12Gideao Gideao Lima de Castro RP190306"
"2395",180179,"rating[1414]",988.66506675,985.94,205.039775248567,206.244486,650.71455,1324.812,1.00006920023724,6931.02074841215,2436.67261897188,0.423076923076923,"13Biro Rodrigo Pereira de Lima RP180179"
"2396",445113,"rating[2413]",988.654702,992.104,198.364053316313,195.2450766,654.6066,1312.3855,0.999882721280907,5736.03449197363,2187.15821717368,0,"6Clemente R ... Clemente Juan Rodriguez TP445113"
"2397",348196,"rating[2203]",988.60763325,988.786,204.211342897315,202.575051,652.09615,1325.2895,1.00144220210985,7217.95606356276,2324.15259121397,0.40625,"33Otavio Otavio Edmilson da S... RP348196"
"2398",466025,"rating[1511]",988.6017385,989.255,199.071840014248,192.7150197,658.30695,1313.476,1.00043013707384,7538.01424912437,1961.13389831768,0.363636363636364,"23Rhuan da S ... Rhuan da Silveira Castro RP466025"
"2399",184894,"rating[1429]",988.54496525,994.719,201.024663152339,197.7210186,661.8261,1325.067,1.00011484364831,6778.98559286547,2581.56645970579,0.5,"3Gualberto Gualberto Luiz da Si ... TP184894"
